image_url,korean_specifications
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg-cLXqQYogYWDIjCgBjigBg!400x400.jpg, 36x11mm 产品型号： AGV36X11B1ALCPU130101 轮子直径： 36mm 轮子宽度： 11mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 15kgs 行走速度： 5.4 km/h 轴承型号： 628/8 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 微型聚氨酯驱动轮 重量轻AGV行驶节能省力，体型小节约安装空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAglrbOoQYok-_WsgcwoAY4oAY!400x400.jpg," 152x42mm-B3 产品型号： AGV152X42B3ALCPU110303 轮子直径： 152mm 轮子宽度： 42mm 胎面材质： 聚氨酯 JPM004 胎面硬度： 邵氏 85A±3 胎面颜色： 白色 轮芯材质： 铝合金 产品负载： 350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 无痕聚氨酯驱动轮 添加抗静电剂,导电系数10^7~10^9 Ω，聚氨酯包胶轮，耐磨损行驶静音，地面不留痕。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgmqvOoQYogteg-QEwoAY4oAY!400x400.jpg," 110x40mm-B1 产品型号： AGV110X40B1ALCPU120003 轮子直径： 110mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPM009 胎面硬度： 邵氏 72A±3 胎面颜色： 棕色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.75kg   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 聚氨酯胎面咬花,增大摩擦力,行驶不易打滑。铝合金轮毂，质量轻度强度高,AGV行驶更节能省力。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg04nYqQYorIH4cjCgBjigBg!400x400.jpg, 152x50.8mm 产品型号： 152X50.8B1ALCPU130102 轮子直径： 152mm 轮子宽度： 50.8mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 450kgs 行走速度： 5.4 km/h 轴承型号： 6203 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 聚氨酯轮子 聚氨酯胎面，耐磨损、行驶静音、不留痕。铝合金轮毂，质量轻强度高，内置双轴承， 承载强转动更顺滑。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg_Li1owYosPvK3QUwoAY4oAY!400x400.jpg," JQR042B 轮子直径： 65mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK01/JPZK03 胎面硬度： 邵氏 75A/93A±3 胎面颜色： 红色 支架材质： 冲压型钢板 轮芯材质： 铝芯双轴承 产品负载： 200kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 中轻型双轮系列： 转向机构内置精密轴承使用更平顺，AGV节能省力。支架电泳工艺，镀膜厚度均匀 附着能力强， 耐腐蚀性好。双轮结构，原地转向灵活。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装方式 产品 型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2 .5"" 平板万向 JQR04210-65*23X2ALCPU040201 65 23X2 87 55 110X85 86.5x60 77.9x60 8.7 200 1 JQR042-2.5寸PDF资料 载 下 JQR042-2.5寸3D图纸 载下 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgq8-IoQYoiPnjvgMwoAY4oAY!400x400.jpg, 58x25mm 产品型号： AGV58X25B1ALCPU110402 轮子直径： 58mm 轮子宽度： 25mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 95A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 75kgs 行走速度： 5.4 km/h 轴承型号： 620 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 微型聚氨酯驱动轮 重量轻AGV行驶节能省力，体型小节约安装空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg8MnZswYoltDl4QEwoAY4oAY!400x400.jpg," 65x30mm 产品型号： 65X30B1ALCPU130302 轮子直径： 65mm 轮子宽度： 30mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 75A±3 胎面颜色： 白色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 电阻系数： 10∧7~10∧9 Ω 产品重量： 0.11kg   产品参数 尺寸图 资料下载 无痕聚氨酯驱动轮 添加抗静电剂,导电系数10^7~10^9 Ω，聚氨酯包胶轮，耐磨损行驶静音，地面不留痕。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg-JejrQYoxdbwhQQwoAY4oAY!400x400.jpg, 125x28mm-B1 产品型号： AGV125X28B1ALCPU110103 轮子直径： 125mm 轮子宽度： 28mm 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 200kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 低硬度高承载，摩擦力大抓地力强。轮面聚氨酯材质，行驶静音耐磨损。铝合金 轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAILnqo6kGKN7CxPEEMLgIOKAL.jpg," EQ055ZDFW 轮子直径： 80~200mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 300~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 自动复位脚轮： 脚轮行走发生偏移，当车体离开地面，自动复位平行与底板。双刹车踩下踏板刹住轮子，转向同时被锁住。复位系统核心配件全部采用304不锈钢，耐磨损、阻力小、防腐防锈。抗扭力强。采用耐高温聚氨酯，可耐高温100°C， 持续15~18小时。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3.15 "" 平板万向 EQ05510-80*40ALCPU010102(ZDFW) 80 40 120 76.5 105X85 80X60 75X55 9 300 4 "" EQ05510-100*40ALCPU010102(ZDFW) 100 40 135 76.5 105X85 80X60 75X55 9 350 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 5 "" 平板万向 EQ05510-125*40ALCPU010102(ZDFW) 125 40 160 132.5 135X110 105X80/75 11 400 6 "" EQ05510-150*40ALCPU010102(ZDFW) 150 40 195 132.5 135X110 105X80/75 11 450 8 "" EQ05510-200*40ALCPU010102(ZDFW) 200 40 235 132.5 135X110 105X80/75 11 500 EQ053/ZDFW-PDF资料 下载 EQ053/ZDFW-CAD图纸 下载 EQ053/ZDFW-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgrvHkuQYorN-17QQwoAY4oAY!400x400.jpg," JQR052 产品型号： JQR05210-75*25X2 ALCPU030202（ESD） 轮子直径： 75mm 轮子宽度： 25x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏93A±3 胎面颜色： 白色 支架材质： 冲压型钢板 轮芯材质： 铝合金 产品负载： 250kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 1.2kg   产品参数 尺寸图 资料下载 中型平板双轮系列： 支架头部平面压力轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、抗冲击。轮片采用防静电设计，行驶静音无痕，且双轮差速，原地转向更灵活。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3"" 平板万向 JQR05210-75*25X2 ALCPU030202(ESD) 75 25X2 107 61 110X85 86X60 8.5 250 1.2kg - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgivXNoQYopP-NzQIwoAY4oAY!400x400.jpg, 225x40mm-B1 产品型号： AGV225X40B1ALCPU110103 轮子直径： 225mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY002 胎面硬度： 邵氏 80A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 490kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 2.68kg   产品参数 尺寸图 资料下载 AGV聚氨酯驱动轮 低硬度高承载，摩擦力大抓地力强。轮面聚氨酯材质，行驶静音耐磨损。铝合金 轮毂，质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg-dPOoQYoyrr7iQIwoAY4oAY!400x400.jpg," 235x85mm-B1 产品型号： AGV235X85B1ALCPU110703 轮子直径： 235mm 轮子宽度： 85mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 93A±3 胎面颜色： 棕色 轮芯材质： 铝合金 产品负载： 1000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达1000kgs,平直胎面接触面大，增大摩擦力不易打滑。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgqYnbwAYorPjiEjCgBjigBg!400x400.jpg, 65x70mm 产品型号： AGV65X70B1CCPU110702 轮子直径： 65mm 轮子宽度： 70mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏93A±3 胎面颜色： 棕色 轮芯材质： 45号钢 产品负载： 300kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.12kg   产品参数 尺寸图 资料下载 轻型聚氨酯驱动轮 重量轻，AGV行驶节能省力，体型小节约内部空间。聚氨酯胎面耐磨损，行驶静音不留痕。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ☆ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgiK7csQYowIOs8wUwoAY4oAY!400x400.jpg," 350x70mm-B1 产品型号： AGV350X70B1CCPU110203 轮子直径： 350mm 轮子宽度： 70mm 胎面材质： 聚氨酯 JPZK01 胎面硬度： 邵氏 85A±3 胎面颜色： 灰色 轮芯材质： 中碳 产品负载： 1500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达1500kgs,圆弧倒角，减小转弯摩擦阻力，转向更轻松。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg3PifvgYo35jC6wEwoAY4oAY!400x400.jpg," 600x200mm-B1 产品型号： AGV600X200B1CCPU110703 轮子直径： 600mm 轮子宽度： 200mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 90A±3 胎面颜色： 棕色 轮芯材质： 中碳 产品负载： 10000kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达10000kgs,平直胎面接触面大，增大摩擦力不易打滑。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgruOhrQYo7N__zQMwoAY4oAY!400x400.jpg, 50x30mm 产品型号： AGV50X30B1ALCPU110102 轮子直径： 50mm 轮子宽度： 30mm 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 轮芯材质： 铝合金 产品负载： 100kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 0.12kg   产品参数 尺寸图 资料下载 微型聚氨酯驱动轮 重量轻AGV行驶节能省力，体型小节约安装空间。聚氨酯胎面耐磨损，行驶静音不留痕。 铝合金轮毂质量轻强度高。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ☆                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ★                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ☆                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ☆ ☆ - KOREAN TRANSLATED
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIIf496wGKKbhq6sBMLgIOKAL.jpg," JQR042A 轮子直径： 51~100mm 轮子宽度： 23x2mm 胎面材质： 聚氨酯 JPZK03 胎面硬度： 邵氏 83A/93A±3 胎面颜色： 棕色 支架材质： 冲压型钢板 轮芯材质： 精密轴承 产品负载： 150~210kgs 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 中轻型双轮系列： 转向机构内置精密轴承使用更平顺，AGV节能省力。外嵌金属防护罩，美观耐用。支架电泳工艺，镀膜厚度均匀附着能力强，耐腐蚀性好。双轮结构，原地转向灵活。 性能： 定制： 防腐蚀：★ ★ ★ ★ ☆                                             ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ★                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品 型号 轮径 (mm) 轮宽(mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2 "" 平板万向 JQR04210-51*23X2ALCPU070202 51 23X2 85 55 110X85 86X60 8.5 150 2.5 "" JQR04210-65*23X2ALCPU 070202 65 23X2 95 56 110X85 86X60 8.5 190 1.095 3 "" JQR04210-75*23X2ALCPU 070202 75 23X2 107 63 110X85 86X60 8.5 200 4 "" JQR04210-100*23X2ALCPU 070202 100 23X2 130 80 110X85 86X60 8.5 210 JQR042-PDF资料 下载 JQR042-CAD图纸 下载 JQR042-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAgyKeuuwYouJyzkgIwoAY4oAY!400x400.jpg," JQR049 产品型号： JQR04997-200*50CCPU020102 轮子直径： 200mm 轮子宽度： 50mm 胎面材质： 聚氨酯 胎面硬度： 邵氏93A±3 胎面颜色： 灰色 支架材质： 冲压型钢板 镀锌 轮芯材质： 45号钢 产品负载： 400kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C 产品重量： 9.0kg   产品参数 尺寸图 资料下载 万向抱闸刹车从动轮： 结实的钢结构支架， 高承载 ，且拥有自动刹车功能，用时行走不用即停。制动距离短，400kg的货物仅需0.5米的刹车制动距离。头部平面轴承与深沟球限位轴承组合，既能承受垂直压力，又能抗扭力、抗冲击力。 性能： 定制： 防腐蚀 :    ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ：   ★ ★ ★ ★ ☆                                           ▶ 颜色可定制 精密   ：   ★ ★ ★ ★ ★                                           ▶ 胎面硬度可定制 耐磨   ：   ★ ★ ★ ★ ★ 防缠绕 :    ★ ★ ★ ☆ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 8 "" 平板万向 JQR04997-200*50CCPU020102 200 50 238 165 110X140 75X105 80X105 11 400 9 - KOREAN TRANSLATED"
http://25412776.s21i.faiusr.com/2/ABUIABACGAAg3qrcsQYo-6nG3AcwoAY4oAY!400x400.jpg," 300x100mm 产品型号： AGV300X100B1CCPU110402 轮子直径： 300mm 轮子宽度： 100mm 胎面材质： 聚氨酯 胎面硬度： 邵氏 93A±3 胎面颜色： 红色 轮芯材质： 45号钢 产品负载： 1000kgs 行走速度： 5.4 km/h 轴承型号： 6208 使用温度： -25°C~+70°C 产品重量： 19.55kg   产品参数 尺寸图 资料下载 高承载聚氨酯轮 承载能力强，最大负载可达1000kgs,平直胎面接触面大，增大摩擦力不易打滑。 聚氨酯包胶轮，耐磨损。 性能： 定制： 防腐蚀   :    ★ ★ ★ ★ ★                       ▶ 安装方式可定制 静音     ：   ★ ★ ★ ★ ☆                       ▶ 颜色可定制 防滑     ：   ★ ★ ★ ★ ★                       ▶ 胎面硬度可定制 耐磨     ：   ★ ★ ★ ★ ★ 耐油性 :    ★ ★ ★ ★ ★ - KOREAN TRANSLATED"
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAILnqo6kGKN7CxPEEMLgIOKAL.jpg," EQ053CYZD 轮子直径： 65~200mm 轮子宽度： 40mm 胎面材质： 聚氨酯 JPY003 胎面硬度： 邵氏 93A±3 胎面颜色： 黑色 支架材质： 冲压型钢板 镀锌 轮芯材质： 铝芯双轴承 产品负载： 300~500kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 自动复位脚轮： 脚轮行走发生偏移，当车体离开地面，自动复位平行与底板。双刹车踩下踏板刹住轮子，转向同时被锁住。复位系统核心配件全部采用304不锈钢，耐磨损、阻力小、防腐防锈。抗扭力强。采用耐高温聚氨酯，可耐高温100°C， 持续15~18小时。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 高度 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 2.5 "" 平板万向 EQ05310-65*40ALCPU010102(CYZD) 65 40 95 72.5 105x85 80x60 75x55 9 270 3 "" EQ05310-75*40ALCPU010102(CYZD) 75 40 105 75.5 105x85 80x60 75x55 9 300 3.15 "" EQ05310-80*40ALCPU010102(CYZD) 80 40 110 80 105x85 80x60 75x55 9 300 4 "" EQ05310-100*40ALCPU010102(CYZD) 100 40 130 90 105x85 80x60 75x55 9 330 5 "" EQ05310-125*40ALCPU010102(CYZD) 125 40 156 108 105x85 80x60 75x55 9 360 6 "" EQ05310-150*40ALCPU010102(CYZD) 150 40 180 121 105x85 80x60 75x55 9 390 8 "" EQ05310-200*40ALCPU010102(CYZD) 200 40 231 151 105x85 80x60 75x55 9 500 EQ053/CYFW-PDF资料 下载 EQ053/CYFW-CAD图纸 下载 EQ053/CYFW-3D图纸 下载 - KOREAN TRANSLATED"
http://25412776.s142i.faiusr.com/2/AI4BCKiJjwwQAhgAIInpo6kGKODsx7gCMO4FOOgH.jpg," SS053TJ（PAESD） 轮子直径： 75~100mm 轮子宽度： 40mm 胎面材质： 尼龙 胎面硬度： 80D±3 胎面颜色： 黑色 支架材质： 冲压不锈钢板 轮芯材质： 尼龙 产品负载： 300~350kgs 行走速度： 5.4 km/h 使用温度： -25°C~+70°C   产品参数 尺寸图 资料下载 脚踩式水平调节轮： 荣获国家专利证书，并通过欧盟ROHS环保认证。产品脚踩控制，利用杠杆原理，使脚轮行走时脚杯收起，静止脚杯支撑结构，避免使用者像传统的调节轮那样，辛苦使用扳手去调节, 且 轮片采用了防静电设计，能有效防止静电对设备的干扰。 性能： 定制： 防腐蚀 :   ★ ★ ★ ★ ☆                                           ▶ 安装方式可定制 静音   ： ★ ★ ★ ★ ☆                                            ▶ 颜色可定制 精密   ： ★ ★ ★ ★ ★                                            ▶ 胎面硬度可定制 耐磨   ： ★ ★ ★ ★ ★ 防缠绕 :   ★ ★ ★ ★ ☆ 规格： 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 旋转 半径 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量 （kg） 3 "" 平板万向 SS05318-75*40 PAIPA010102(ESD) 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05318-80*40 ALCPU010102(ESD) 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05318-100*40 PAIPA010102(ESD) 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 尺寸 安装 方式 产品型号 轮径 (mm) 轮宽 (mm) 总高 (mm) 最低 (mm) 偏心距 (mm) 底板 尺寸 (mm) 孔距 (mm) 孔径 (mm) 载重 （kgs） 产品 重量（kg） 3"" 平板 定向 SS05308-75*40 PAIPA010102(ESD) 75 40 125 112 150 108X88 80X60/55 9 300 2.15 3.15 "" SS05308-80*40 PAIPA010102(ESD) 80 40 128 114.5 150 108X88 80X60/55 9 350 2.25 4 "" SS05308-100*40 PAIPA010102(ESD) 100 40 146 134 172.5 108X88 80X60/55 9 350 2.80 EQ053TJ-3寸PDF资料 载 下 EQ053TJ -3寸3D图纸-1 载下 EQ053TJ-3寸3D图纸-2 载 下 EQ053TJ-3.15寸PDF资料 载 下 EQ053TJ-3.15寸3D图纸-1 载 下 EQ053TJ-3.15寸3D图纸-2 下载 - KOREAN TRANSLATED"
